"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Hoy tenemos un bono demográfico que si como país no aprovechamos no se va a aprovechar ya nunca en la vida. O sea, es la última oportunidad que tenemos a niveles demográficos eh de aprovechar este segmento que hoy está en media superior, por lo tanto una de las prioridades y así tal cual lo en la SEP lo tenemos claro es fortalecer a la media superior."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","O sea, cómo desde la superior ayudamos a todo el subsistema de media porque ahorita es el momento de la media superior y nos tenemos que preparar porque lo que hagamos en media superior claro que nos va a meter presión a la superior. Si crecemos matrícula en media superior hay que irnos preparando las butacas del futuro porque donde haya egresados de media en tres años habrá presión para los de superior, pero sí quería aclarar antes de decirle a Tania, como subsecretario de educación superior que tenemos claridad de la prioridad que es el sistema de media, Tania, y que cuentes con todos nosotros para todas las iniciativas. Y después de Tania nos vamos a las de Zoom que también hay gente que quiere platicar. Adelante Tania."
"Tania Rodríguez, subsecretaria de Educación Media Superior ","Qué tal, muy buenas tardes a todas y a todos. Un gusto saludar a la CONACES. Nos conocemos. Tania Rodríguez, subsecretaria de Educación Media Superior. Agradezco mucho a Ricardo su intervención y la invitación a Luis también, de la ANUIES."
"Tania Rodríguez, subsecretaria de Educación Media Superior ","Como ustedes saben, hay una gran cantidad de puntos de encuentro en la agenda, y no es casual, porque la presidenta de la República a todos nos ha pedido lo mismo una y otra vez, así como el secretario: ""¿Qué queremos?"". Recolocar la noción de cooperación en el sistema educativo y recuperar una noción de sistema educativo en su conjunto; es decir, hay que articularlos, y hay muchas razones por las que esto es una dimensión muy natural."
"Tania Rodríguez, subsecretaria de Educación Media Superior ","Buena parte de ustedes, incluso nuestros secretarios o subsecretarios, son subsecretarios de educación media y de educación superior, muchos de nosotros nos hemos encontrado en distintos espacios colegiados de trabajo y muchas de las estrategias que estamos haciendo, desde las certificaciones y la revisión del Marco Nacional de Cualificaciones hasta los tequios en los que participamos activamente todas las escuelas de educación media superior, así como las universidades autónomas que tienen integrados servicios de educación media superior, estamos coordinados."
"Tania Rodríguez, subsecretaria de Educación Media Superior ","Desde esta perspectiva, agradezco de nueva cuenta la invitación. Muchos de estos temas los hemos trabajado en conjunto: la necesidad de fortalecer con una serie de eh dimensiones que estamos ya trabajando, desde la ampliación de la currícula, la actualización del Marco Curricular Común de la educación media superior hasta la articulación activa de certificaciones, particularmente en el currículo laboral y profesional con las instituciones de superior; las trayectorias, garantizar las trayectorias continuas, las certificaciones, digamos, integrales que podemos ir construyendo, son ámbitos de trabajo colectivo, así como la revisión, por supuesto, de todas las estrategias para el fortalecimiento del Plan México. Son actividades de la Secretaría de Educación Pública en su conjunto. "
"Tania Rodríguez, subsecretaria de Educación Media Superior ","Estamos trabajando de manera coordinada y simplemente pedir, tal vez, que en este plan de trabajo todas estas actividades que ya estamos haciendo se haga como explícito varias de las cosas que han sido ya nombradas por el subsecretario de Educación Superior, por ejemplo, la formación vocacional, pero digamos esta articulación de ingreso, trayectorias largas y cooperación entre ciclos es muy importante, creo que debe quedar explícita."
"Tania Rodríguez, subsecretaria de Educación Media Superior ","Me parece que sería un mensaje muy potente porque muchas veces la educación superior no volteó hacia atrás solo parcialmente ponerlo enunciativamente en el plan de trabajo, creo que ilumina y da eh fortaleza a todo el trabajo que desde la secretaría, nuestro conjunto estamos haciendo para fortalecer pues eso, finalmente el derecho a la educación de todas y todos."
"Tania Rodríguez, subsecretaria de Educación Media Superior ",Así que los saludo y agradezco la disposición y la invitación a la ANUIES y a mi colega subsecretario de educación superior. Muchas gracias.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Muchas gracias, Tania. Sí, bueno, el 70% de las universidades públicas estatales tienen sistemas de media, o sea, ahorita en un cálculo paramétrico grueso, economistas, exacto, podrían ser o cómo era la frase para ser exactos."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Suponiendo, podemos suponer que puede haber hasta 800.000 estudiantes de media superior que están vinculados a universidades, a sea, más o menos deben ser como 800.000 estudiantes, digo esa es la vinculación tan fuerte que hay de los sistemas de media con los de superior y con el trabajo que ha venido haciendo Tania de promover más, o sea, cómo esa iniciativa que hicieron con la UNAM que hay que aplaudirla, con el IPN, de que estudiantes de bachillerato puedan salir con una certificación de una universidad con su bachillerato, realmente es una iniciativa maravillosa Tania, que te felicito porque y felicito a la UNAM y al IPN y a las instituciones, al TecNM, a la UAM, que se han sumado y ojalá que más públicas estatales se empiecen a certificar también con esto."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Entonces, bueno, pues sí tenemos que unir más y yo sí tomaría lo que dice Tania como un punto que hay que ponerlo explícito, el tema de la orientación vocacional en este plan de trabajo."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Yo creo que el punto 11 sí es lo que nos dice Bernardo, tenemos que terminar, de nada sirve tener una ley si no sabes cómo bajarla, entonces hay que ponernos a trabajar como punto 11 eso y yo propondría que el 12 sí fuera un compromiso fuerte de las instituciones de educación superior para la orientación vocacional. Sí es un gran problema, el 50% de los estudiantes de preparatoria quieren estudiar derecho, si nos esperamos y no hacemos nada seguirá así eh será derecho, administración y contabilidad, en lo que todos ustedes van a crecer. "
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Si nos vamos a lo orgánico, lo que les va a impulsar a ustedes es a crecer en administración, contabilidad y derecho. Tenemos que modificar eso y eso es un plan de orientación educacional más activo que tenemos que hacer y ahí podemos ayudar, que es el punto 4.4, hay que bajarlo, yo quiero que a un punto específico como doce, ¿Les parece? O sea, porque está dentro del punto cuatro, es el cuatro punto cuatro para darle más peso. "
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Yo verdaderamente sí creo que las universidades tenemos la obligación de difundir las ofertas educativas innovadoras, o sea, lo digo diario, perdón que lo repita a quien ya me ha escuchado, pero a los ocho años un niño si te dice quiero ser médico, quiero ser bombero, quiere ser abogado, pero yo no he conocido un solo niño de ocho años que diga quiero ser ingeniero en electromovilidad, y lo que este país a lo mejor necesita eso. "
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Bueno, hay que difundirlo, hay que promoverlo y en eso las universidades públicas no estamos acostumbradas a ir a promover nuestras ofertas. Las privadas sí, las privadas sí lo sí tienen ese tienen cursos, van a las prepas y funden, nosotros no. Bueno, entonces cuenta con todo el apoyo Tania. "
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Y tenemos tres intervenciones por Zoom que podríamos desahogar, entonces si nos permiten está Alberto Alejandro Áviles del Consejo Nacional de Escuelas Normales con una intervención. Adelante."
Alberto Alejandro Áviles del Consejo Nacional de Escuelas Normales ,"Sí, qué tal, buenos días acá desde La Paz, Baja California Sur, doctor Ricardo Villanueva. Simple y sencillamente, escuchar esas diez líneas de trabajo, créanme que para nosotros en lo que es el normalismo a nivel nacional vemos con muy buenos ojos este plan de acción, este plan de trabajo, además de que son muchas cuestiones que ya se vienen trabajando en las escuelas normales del país, el fomento de la cultura de la paz, la investigación, en fin, el ir contribuyendo poco a poco esos cambios en los diseños curriculares que piensan en la recuperación de la enseñanza, de conocimientos, de las culturas de nuestros ancestros, es algo que se ha venido trabajando en las escuelas normales."
Alberto Alejandro Áviles del Consejo Nacional de Escuelas Normales ,"No tenga duda en que el normalismo a nivel nacional será su aliado, y todo con la intención de contribuir precisamente a esto que usted invita y que habla precisamente de que hay que involucrarnos todos simple y sencillamente en la búsqueda de mejorar, y de ofertar algo mucho más a la juventud de nuestro país. Enhorabuena y pues pronto nos vemos en una sesión de CONACES. Gracias."
"Dr. Luis Armando González Placencia, Secretario General Ejecutivo de la ANUIES","Gracias Alberto. Tenemos también a Franklin Javier López, director de Educación Superior de Chiapas. Por favor. ¿Franklin está?"
"Franklin Javier López, director de Educación Superior de Chiapas ",Un abrazo desde Chiapas. Solo quiero replantear lo que nuestro subsecretario de educación superior decía respecto a atender a los jóvenes de diferentes universidades que han visto truncas sus carreras o diferentes escuelas normales para favorecerles un procedimiento que pueda darles oportunidades y que pueda darles opciones para desarrollarse como personas.
"Franklin Javier López, director de Educación Superior de Chiapas ","En Chiapas compartimos esa perspectiva y vamos a trabajar conjuntamente desde esta comisión para que muchos jóvenes puedan desarrollarse y tener una oportunidad de poder lograr la certificación de sus estudios y que puedan tener esa misma oportunidad como la tienen muchos egresados de diferentes universidades. He escuchado atentamente temas que tienen que ver con recursos, pero hoy creo que tenemos que aprender a hacer más con menos. La cuarta transformación a eso nos compromete, somos servidores del pueblo y tenemos que trabajar para el pueblo y son muchos estudiantes que están necesitados de revalidaciones y convalidaciones de estudios y muchas veces eh las normativas no lo permiten. Muchas gracias."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Muchísimas gracias. Y hay una alarma más intensa. Gracias Franklin por tu comentario. Y bueno, pasamos a otra intervención por Zoom que es la de Francisco Javier Ibarra, subsecretario de Media Superior de Durango. Adelante subsecretario."
"Francisco Javier Ibarra, subsecretario de Media Superior de Durango ","Hola ¿qué tal? Muy buen día tengan todas y todos ustedes. Con su permiso señor subsecretario, un gusto saludarlo, saludo también de manera muy respetuosa a toda la mesa principal, también a nuestra subsecretaria Tania, un gusto saludarla."
"Francisco Javier Ibarra, subsecretario de Media Superior de Durango ","Quisiera nada más y no ser repetitivo, he escuchado atentamente las intervenciones de mis compañeros y de mis compañeras. Únicamente reiterar la felicitación del plan de trabajo, pero quisiera sí mencionar o hacer sugerencias de hacer énfasis en el tema de la equidad y la inclusión para todos nuestros hermanos indígenas y sobre todo el tema del presupuestario en todo en todos los subsistemas. Creo que es un tema de discusión mucho más amplio que tendríamos que trabajar y hacer."
"Francisco Javier Ibarra, subsecretario de Media Superior de Durango ",Señor subsecretario algunas sugerencias para que en cada uno de los plenos si vayamos trabajando todavía de manera más intensa y de manera conjunta con el personal de la Secretaría de Desarrollo Económico que a través del Plan México nos vaya marcando las pautas de los avances que estamos teniendo de manera regional.
"Francisco Javier Ibarra, subsecretario de Media Superior de Durango ","Con la Secretaría del Trabajo para que a través del observatorio laboral pudiéramos ir viendo el comportamiento que se está dando, cómo están integrando los jóvenes de educación media superior y superior en todos los trabajos que estamos haciendo y por supuesto sería muy positivo el pudiéramos articular comisiones para cada uno de los ejes de trabajo que están dando para que todos y cada uno del expertise de cada subsistema, de cada subsecretaría, pues de alguna manera podamos ir generando mayores resultados."
"Francisco Javier Ibarra, subsecretario de Media Superior de Durango ","Agradecerle el espacio y pues le entrego un saludo de parte del doctor José Armando Calderón, nuestro secretario de educación y de nuestro gobernador doctor Esteban Villegas Villarreal. Muchísimas gracias por el espacio."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Muchísimas gracias subsecretario. Bueno, con esto terminamos todas las intervenciones que dejaron en verdad agradecerles a todos, tomamos nota."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Sé que hay muchas cosas por decir y como lo decía al principio, si hay algo más que nos quieran proponer porque el minuto este a veces no daba, háganlo llegar para poder incorporarlo en el plan de trabajo esto y bueno no quiero obviar, si escuché las intervenciones empezando por la de Enrique Del Val y la de muchos de ustedes."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior",Tenemos que hablar de financiación sí. Lamentablemente para que las instituciones de educación superior funcionen todavía seguimos dependiendo de algo tan banal y tan frívolo como el presupuesto.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Hablaremos de eso sí, pero yo quiero en verdad felicitar porque justo eh eh en una reunión con la presidenta le decía, ""Oye Ricardo ¿cómo ves cuál es el principal reto ahorita que has visto en este mes que llevas?"" Y le decía, presidenta el primer reto que veo es hablar de educación porque llevo un mes y solo he hablado de sindicatos y de presupuesto, pero no he podido hablar de educación. Hoy hablamos de educación y eso me da muchísimo gusto. "
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Hoy hablamos de cómo transformar un modelo educativo de flexibilidad curricular, hoy hablamos de transformarnos nosotros, hoy hablamos de ver cómo utilizamos las tecnologías a favor de la educación. "
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Entonces yo lo único que voy a pedir todo este tiempo que sea subsecretario, no es evadir el tema del financiamiento. Lo único que les voy a pedir es que primero hablemos de educación y después hablemos de dinero. Porque también mi experiencia como rector seis años en la ANUIES, fue que siempre hablamos de dinero y exclusivamente de dinero. Y yo cometía ese mismo error como rector. No logré un peso y nunca hablé de educación."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior",Hablemos de educación e inmediatamente después si quieren hablamos de presupuesto. Porque efectivamente cualquier iniciativa que queramos emprender lamentablemente va a requerir recursos para hacerlo.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Pero yo sí los invito a que nos propongamos hablar primero de educación, que veamos cómo debemos de transformarnos, qué debemos hacer, que hagamos planes, que si se necesita una plataforma, hablemos de la plataforma, inmediatamente vemos cómo le damos el dinero a la pedagógica para que tenga el dinero para la plataforma, pero primero es hablar de la plataforma. "
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Entonces si logramos hacer ese cambio de comunicación y lo he platicado con Luis, que espero que este tiempo que vamos a compartir Luis y yo, yo como subsecretario y él como secretario general de la ANUIES hagamos eso Luis, que primero platiquemos de educación, nos pongamos de acuerdo en lo que tenemos que transformar en la educación en este país y después a todo eso hay que ponerle pesos y centavos, y vámonos por los pesos y los centavos, pero vámonos juntos."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Pero yo quisiera llevarle a la presidenta propuestas educativas que después hay que financiar, no propuestas financieras que no sabemos qué van a hacer para la educación. Voy a ser más efectivo si me dan ideas educativas a las que hay que ponerle pesos y yo me comprometo, soy un buen vendedor, algún día me van a llegar a vender carros híbridos y eléctricos hecho que muchos gobiernos compren, cuando nadie desde hace siete años usaba un Prius, un híbrido horrible, es un carro, pero con ese ánimo ecologista así hice que muchos amigos se subieran."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Entonces créanme que voy a transmitir de la manera más fiel la urgente necesidad que hay de que este país invierta más en educación superior. Pero necesito que me ayuden todos ustedes, ayúdenme a ayudarles, porque efectivamente eh mientras en básica hemos crecido un 83% la inversión en media 13% en educación superior solo 3%."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior",Y creo que quiero por lo menos descartar la hipótesis de que no estamos creciendo la inversión como país en educación superior porque no nos hemos sabido comunicar el gobierno federal con nuestras instituciones educación superior porque yo escucho cosas que el gobierno federal quiere y las escuché como rector que los rectores no queríamos escuchar o no queríamos que nos dijeran pero también como rector yo tenía muchas cosas que quería decirle al gobierno federal que nunca me sentí escuchado y a lo mejor eso es lo que nos está faltando.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Tenemos que invertir más como país en educación superior sin duda pero necesitamos instituciones de educación sanas, sostenibles, económicas, sin privilegios con criterios claros con costos por alumno homogéneos para poder mandar el dinero y saber que los pesos que se mandan a educación superior sí llegan al aula"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Ayúdenme a darle esas garantías a la presidenta de la república y me comprometo a intentar ser el mejor gestor que hayan tenido las instituciones de educación superior, también en materia de pesos y centavos."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Pero lo tenemos que hacer de ida y vuelta. Entonces, felicidades por hablar de educación el día de hoy, ya puedo decir que hablamos de educación hasta el final del presupuesto. Y hay que hablar también de eso, ¿de acuerdo? Entonces, un fuerte aplauso a todos ustedes por eso."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Y sí, por estrategia, el presupuesto se habla en junio y julio, no en diciembre. Tiene razón don Enrique, en diciembre ya no hay nada que hacer, eso es para el siguiente año. Entonces, pongámonos las pilas rápidamente para hacer gestiones efectivas."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Entonces, presentemos un plan a la presidenta de la República que se alinee a lo que ella nos pide, respetando la autonomía de las universidades autónomas, lo que nos pueda ayudar al Plan México, a todo lo que la presidenta aspira: crecimiento de matrícula, reactivación de sectores económicos por regiones, todo lo que podamos hoy llevarle a la presidenta de la República como parte de la aportación de la educación superior al Plan México, va a ser muy útil para que podamos hacer gestiones más efectivas del presupuesto."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Ayúdenme con proyectos educativos y tiene que ser ya para ir por el presupuesto 2026 con mejores condiciones, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Y bueno, entonces con esto, el acuerdo que tenemos que tomar el día de hoy que es el acuerdo S.O.CONACES.15A.5 que ahorita a lo mejor nos proyectarán, pero dice el CONACES aprueba por unanimidad el programa de trabajo 2025-2026 del CONACES. Asimismo, se acuerda que el secretariado técnico conjunto en la siguiente sesión de CONACES presentará la propuesta de la integración de las comisiones de trabajo para cumplir con los objetivos de este referido programa."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","La propuesta de que se iba a dar un plazo para Ah, bueno, podemos… Eso se habló, ¿no? Sí, lo…"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Bueno, mi propuesta para si no quieren mover la redacción es que de todos modos hasta que no se apruebe el acta, o sea, la manera de modificar el plan es hasta que no se lea el acta de la sesión anterior, no se apruebe en la siguiente sesión esta acta, todavía podemos modificar el plan, ¿no? Entonces digamos que todas las intervenciones que lleguen, las sumamos y cuando probemos en la siguiente sesión de que además les voy a advirtiendo, pero como nos atrasamos en esta, y me siento un poquito responsable, mi retraso de llegada atrasó la sesión de CONACES que debió haber sido en el primer trimestre del año."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Yo espero que, cuando estamos ahorita, vamos a ver el calendario, pero, 13 de junio, 30 de junio, o sea, el próximo mes vamos a volvernos a reunir. Entonces en esa sesión del 30 de junio se tendrá que aprobar el acta de esta sesión."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Ahí todas las propuestas que nos lleguen podemos incorporarlas, si les parece, pero digo, sí, que tomemos en claro que el programa de trabajo se va a consolidar con las propuestas que ustedes nos envíen como la doctora nos propuso."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Entonces en la sesión del 30 de junio revisemos en el acta que estén todas las propuestas que ustedes nos hicieron, porque si Carlos Iván nos esconde alguna en el acta y le decimos que no, ¿no? Entonces no, con el compromiso de que vamos a incorporar todas las propuestas que ustedes nos hagan llegar, esa sería la idea. ¿Les parece? Sí."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Bueno, entonces teniendo ese matiz de acuerdo en que está abierto todavía a que ustedes nos hagan propuestas hasta la siguiente sesión, les pregunto si hay algún voto en contra de este acuerdo "
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior",Alguna abstención. Ninguna.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Entonces se aprueba por unanimidad este acuerdo con la observación de que estaremos abiertos a recibir más propuestas y se revisarán en el acta de la sesión del 30 de junio si se aprueba el siguiente punto que es el calendario que es la sesión del 30 de junio, ¿va? "
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Bueno, adelante, entonces seguimos con el siguiente punto, y bueno, pues en este punto es lo relativo a la propuesta de calendario justo de las sesiones de CONACES que tenemos proyectadas las fechas propuestas para las cuales queremos someter a su aprobación la siguiente propuesta de acuerdo."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Ahí están ustedes viendo que tenemos por obligación sesionar cuatro veces al año, digamos. Entonces la propuesta es que la segunda reunión la tengamos el 30 de junio, que la tercera la pudiéramos desahogar el 29 de agosto y la cuarta sesión el 28 de noviembre. Entonces no sé si hubiera alguna opinión respecto a esta propuesta."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","De no haber ninguna opinión, entonces sometemos a su consideración el siguiente punto de acuerdo."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","S.O.CONACES.15ª.6. El CONACES aprueba por unanimidad el calendario de sesiones ordinarias 2025, teniendo en cuenta que para su difusión se incluirá la presente sesión en el mismo."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior",¿Algún voto en contra? Ninguno.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior",¿Alguna abstención? Ninguna.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Entonces se aprueba por unanimidad, este punto que es el calendario de sesiones. "
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Pasamos al punto octavo, que corresponde a asuntos generales, y se le solicitó previamente al secretario técnico conjunto registrar lo relativo a la convocatoria de autoevaluación institucional del SEAES, la cual se lanzará el 30 de mayo próximo, siendo la tercera edición de este esfuerzo a nivel nacional. Para conocer más al respecto, la doctora María José Rhi Sausi, directora del SEAES, nos expondrá brevemente cuál es el panorama actual de la participación de todas las instituciones de educación superior, por lo tanto, le pido a María José si nos platica un poquito cómo vamos con este punto."
"María José Rhi Sausi, directora del SEAES ","Sí, claro. Muy bien. Pues muy buenas tardes a todos y a todas, me da mucho gusto saludarlos nuevamente en esta eh primera sesión de CONACES ya con nuestro nuevo subsecretario."
"María José Rhi Sausi, directora del SEAES ","Bueno, pues la convocatoria de autoevaluación, la tercera, si me apoyan, por favor, con la primera diapositiva. Es una presentación muy breve, subsecretario, pero si hay preguntas sobre temas específicos con muchísimo gusto las respondo. Traigo aquí mi acordeón para todas las líneas del SEAES. Adelante, por favor."
"María José Rhi Sausi, directora del SEAES ","Entonces vamos hasta el momento, es una diapositiva que tiene un mapa, por favor. Les traigo una cariñosa provocación, casi nunca hemos hecho esto, pero bueno, me pareció importante en este punto del camino en estos en estas dos convocatorias compartirles aprovechando la presencia de las y los subsecretarios de educación superior de las entidades federativas, compartirles cómo vamos en términos del impacto en matrícula, es decir, cómo las instituciones de educación superior pertenecientes a cada entidad federativa de ese total cuántas están ya en participando en los procesos del SEAES y cuál es el avance mucho más que solo ponerlo en números absolutos en números de IES. "
"María José Rhi Sausi, directora del SEAES ",Creo que es importante pues que sepan que esas entidades federativas que pueden ustedes ver ahora en el mapa han avanzado de esta manera que considero que es realmente muy importante y me pareció pertinente traerles esta información justamente el día de hoy pues como decía para aprovechar que están aquí los titulares las autoridades educativas de cada entidad y bueno pues pedirles y encargarles mucho que eh nos apoyen nuevamente para difundir pero sobre todo para impulsar la participación efectiva de sus instituciones de educación superior en esta eh tercera convocatoria del SEAES. 
"María José Rhi Sausi, directora del SEAES ","El impacto en matrícula en términos nacionales, llevamos ya con solo dos convocatorias y también gracias a todo el apoyo de ustedes, gracias al apoyo también de ANUIES y al esfuerzo conjunto de todos los equipos de la subsecretaría, no solo de la dirección del SEAES, tenemos ya el 52.47% de la matrícula total perteneciente a instituciones que ya están en el SEAES y una pues noticia que nos llena de gusto ya el 77.45% de matrícula de las instituciones de educación superior públicas. La siguiente, por favor. "
"María José Rhi Sausi, directora del SEAES ","Este es el calendario de la convocatoria que se emitirá el viernes 30 de mayo, es decir, este viernes. Tenemos la publicación de la convocatoria y como siempre su anexo técnico. Pueden ver algunos ajustes pequeños, pero no estamos para nada cambiando el sentido ni los términos ni los vamos a poner a batallar demasiado haciendo innovaciones y andar ahí como que improvisando para nada."
"María José Rhi Sausi, directora del SEAES ","La fecha límite para, recuerden, hay una primera fecha que es la recepción de oficios de participación eso nos permite a nosotros calcular la presión en términos de los equipos de pares porque también hay un esfuerzo importante de formación continua para pares y pues ese es nuestro primer filtro. Esa fecha límite es el 27 de junio, es el tiempo que tienen las instituciones para pensar si están en la coyuntura favorable para animarse. "
"María José Rhi Sausi, directora del SEAES ","Recuerden que este proceso es obligatorio para todas las instituciones de educación superior públicas o privadas de los tres subsistemas, pero hemos ido trabajando con un enfoque que, como vieron en la diapositiva anterior, ha funcionado: gradualidad y respeto a los contextos y coyunturas específicas de las instituciones."
"María José Rhi Sausi, directora del SEAES ","El periodo para la recepción de propuestas de los nuevos pares para el REPEV, el registro de pares para la evaluación diagnóstica y formativa, es del 30 de mayo al viernes 26 de septiembre. Eso también es muy importante, que nos sigan apoyando con propuestas de pares que se involucren en estos eh procesos. "
"María José Rhi Sausi, directora del SEAES ","La fecha límite para la recepción ya de los reportes de autoevaluaciones el 28 de noviembre, si se fijan, estamos respetando eh los tiempos pues un poco más holgados que pudimos tener en la segunda convocatoria superando las prisas que sabemos a las que sabemos los sometimos de forma cruel e ingrata en la primera convocatoria, pero bueno, ya ven que todo tenía un sentido llegar a este punto. "
"María José Rhi Sausi, directora del SEAES ","Tendremos también pues talleres virtuales y presenciales de julio del 25 enero del 26, como parte del programa de acompañamiento y formación continua. Los pares se pondrán a trabajar muchísimo entre el lunes 12 de enero al viernes 6 de marzo del 26 para procesar y retroalimentar los reportes de las instituciones que los tendrán ya en sus correos para ser analizados al interior de la institución en abril del 26. "
"María José Rhi Sausi, directora del SEAES ","Y también recuerden hay un proceso voluntario para las instituciones que quieran aclarar alguna cuestión, pero sobre todo para compartirnos la experiencia de recibir la retroalimentación a partir de la construcción de su reporte."
"María José Rhi Sausi, directora del SEAES ","La difusión de resultados que también es un proceso obligatorio, por ahí recibieron las instituciones un atento correo de del subsecretario en su calidad de coordinador ejecutivo del SEAES, pues recordando que es importante que nos envíen el enlace que lleve a cualquier interesado a conocer de qué forma se están procesando los resultados del reporte de autoevaluación, qué planes internos están haciendo, pero mucho más allá de un plan de mejora porque no se trata de eso, cómo se está llevando a cabo la transversalización de los criterios en los cinco ámbitos que plantea el SEAES. La siguiente, por favor."
"María José Rhi Sausi, directora del SEAES ","Y este es nada más la última un breve recordatorio de lo que implica un proceso de autoevaluación institucional, el hecho de que el ciclo tiene una duración de tres años, por lo cual si participaron el año pasado no es necesario que se inscriban ahora, se hace un acumulado cada tres años y que hay siempre esa serpentina beige, pues es el acompañamiento y formación continua que es un proceso permanente."
"María José Rhi Sausi, directora del SEAES ","Por supuesto, como siempre, la siguiente, estamos a la orden para cualquier duda, saben que andamos por todo el país, por ahí está Dan Martínez a quien conocen muy bien, el encargado de la vinculación del SEAES y aquí pueden consultar todos los documentos básicos, se sube ahí la convocatoria, etcétera. Les agradezco muchísimo su atención."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior","Muchas gracias. Y bueno, comentarles que es público ya todos los organismos acreditadores de las instituciones evaluadas que en el SEAES, si les platicas por qué todo eso, Maria José, porque son de las cosas donde ha habido duda, para que ya quede claro quiénes sí ya pasaron por sus sistemas."
"María José Rhi Sausi, directora del SEAES ","Claro que sí. La información eh si les parece bien y con apoyo del secretariado técnico conjunto de CONACES, o sea la tabla exacta de las LLEBA, se las hacemos llegar entre hoy y mañana, eh ya está lista, la pude presentar en CUPIA el viernes pasado, tenemos al momento siete instancias de evaluación externa y acreditación dentro del padrón, ¿qué implica eso? Que están en la fase tres de articulación, no es un proceso estático, aquí tenemos a dos titulares de LLEBA, Bernardo y Malu, que son testigos directos y protagonistas no solo de la complejidad, sino sobre todo de la profundidad de este proceso; de lo que implica una verdadera articulación. Nos estamos, por supuesto, alejando de esquemas de simulación; no es una lista o una rúbrica de ""cumple"" o ""no cumple"", sino un trabajo muy profundo al que también debo hacer un reconocimiento público: se han implicado con todo compromiso la gran parte de las instancias de evaluación externa y acreditación. "
